"Frame","MessageId","MessageOrderIndex","ChannelId","Timestamp","MessageAction","MessageTypeName","OriginEndpointId","DestinationEndpointId","CustomPayloadTypename","CustomPayloadUncompressedByteSize","StringPayload"
"17034","645F69964B47FAEE4EBB7CB578137311","","0","2020.03.29-18.34.50","Publish","ConcertSession_DiscoverAndJoinSessionEvent","354E6877422F5C251AFA95A28DDFD54A","00000000000000000000000000000000","None","0",""
"17034","F2114703486FEF4E73D10C9B0469AF63","","0","2020.03.29-18.34.50","Publish","ConcertSession_DiscoverAndJoinSessionEvent","354E6877422F5C251AFA95A28DDFD54A","00000000000000000000000000000000","None","0",""
"17034","DF43CF3C48865F6880BFBD8C69A8B6CB","","0","2020.03.29-18.34.50","Receive","ConcertReliableHandshakeData","2782E18849FB91DDDACA10BADCBB32B2","354E6877422F5C251AFA95A28DDFD54A","None","0",""
"17034","DF43CF3C48865F6880BFBD8C69A8B6CB","","0","2020.03.29-18.34.50","EndpointDiscovery","ConcertReliableHandshakeData","2782E18849FB91DDDACA10BADCBB32B2","354E6877422F5C251AFA95A28DDFD54A","None","0",""
"17034","C3EDA88A4962F1871F8E0F9627C20E73","","0","2020.03.29-18.34.50","Send","ConcertReliableHandshakeData","354E6877422F5C251AFA95A28DDFD54A","2782E18849FB91DDDACA10BADCBB32B2","None","0",""
"17034","DF43CF3C48865F6880BFBD8C69A8B6CB","","0","2020.03.29-18.34.50","Receive","ConcertReliableHandshakeData","2782E18849FB91DDDACA10BADCBB32B2","354E6877422F5C251AFA95A28DDFD54A","None","0",""
"17034","E90EA2E94174E907401BFC9AA1CAAA70","","0","2020.03.29-18.34.50","Send","ConcertReliableHandshakeData","354E6877422F5C251AFA95A28DDFD54A","2782E18849FB91DDDACA10BADCBB32B2","None","0",""
"17034","881FE8174FB220EDB3046182B2051F19","","0","2020.03.29-18.34.50","Receive","ConcertReliableHandshakeData","2FED12CB4BF34C88EA08079A87F50453","354E6877422F5C251AFA95A28DDFD54A","None","0",""
"17034","881FE8174FB220EDB3046182B2051F19","","0","2020.03.29-18.34.50","EndpointDiscovery","ConcertReliableHandshakeData","2FED12CB4BF34C88EA08079A87F50453","354E6877422F5C251AFA95A28DDFD54A","None","0",""
"17034","76C8D96A4ABEC1AA3673FBB8A09A9C8D","","0","2020.03.29-18.34.50","Send","ConcertReliableHandshakeData","354E6877422F5C251AFA95A28DDFD54A","2FED12CB4BF34C88EA08079A87F50453","None","0",""
"17034","881FE8174FB220EDB3046182B2051F19","","0","2020.03.29-18.34.50","Receive","ConcertReliableHandshakeData","2FED12CB4BF34C88EA08079A87F50453","354E6877422F5C251AFA95A28DDFD54A","None","0",""
"17034","007DD1F24E93D93C37833087A739F57F","","0","2020.03.29-18.34.50","Send","ConcertReliableHandshakeData","354E6877422F5C251AFA95A28DDFD54A","2FED12CB4BF34C88EA08079A87F50453","None","0",""
"17034","BFED9D4B473F11BF98710288FA96B3EE","","0","2020.03.29-18.34.50","Receive","ConcertReliableHandshakeData","9D0FE0424024F8633809F7A16DEAD74A","354E6877422F5C251AFA95A28DDFD54A","None","0",""
"17034","BFED9D4B473F11BF98710288FA96B3EE","","0","2020.03.29-18.34.50","EndpointDiscovery","ConcertReliableHandshakeData","9D0FE0424024F8633809F7A16DEAD74A","354E6877422F5C251AFA95A28DDFD54A","None","0",""
